"Data Source","World Development Indicators",

"Last Updated Date","2026-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Early-demographic dividend","EAR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6053299243649.43","6537817897670","6970002767972.8","7302139704980.81","7681010338143.5","8120867562033.79","8737382817877.76","9298425864812.37","9391457346865.35","9784103145424.69","10468746496045.1","10929179854636.3","11336714665049.7","12153309669058.9","13319636053031.9","14576584393279","16051621229316.4","17510943191311","18604691443916","19153070230683.8","20654591231542.5","22228038792293.9","23696426242129.1","24762429870190.2","25838862681660.3","26543175728321.1","27917811763099.3","29841219659464.1","31832703240540.6","33349139449344","32884562335501.9","37110897684970.5","42602053808185.6","46534562462355.9","49715579716903.3","",
"East Asia & Pacific","EAS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5934479987564.55","6485095120712.47","6996698404799.72","7548167159294.28","8195130519599.93","8914999766595.09","9657968490218.87","10281389024017.5","10387810263586.7","10980995688032.8","11926253765832.2","12666550227602.4","13563008476832.3","14576950649046.2","15940069545667.1","17484040302054.8","19338859630758.2","21524950407065.5","23063572177754.4","24073866316171.2","26320103092088.3","28496679169749.1","30715309977569.8","32678752259335.8","34249714992345.2","35608595246565.2","37191116680856.7","39297920945792.1","42173163540454.2","44956476104302.6","45922263590359","51085209331184.3","56377914872610","61097707044546.5","65165801890456.7","",
"Europe & Central Asia (excluding high income)","ECA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1317524737619.51","1294532178698.55","1255531529199.74","1245154776967.69","1124748058582.53","1143376499928.5","1192149693674.06","1278066124914.46","1128819585787.97","1134707898747.76","1249989638126.88","1301691580792.17","1375683999278.07","1479687392101.58","1679158118701.14","1859678849094.29","2132539450838.02","2383643321055.15","2587978767957.59","2528174856755.09","2778966037237.94","3081555402762.19","3281108227497.45","3602259611641.63","3758694229353.89","3860181730419.21","4039715484507.01","4314927289937.28","4513913034207.21","4838678807949.49","4953726898610.74","5571773989707.12","6292417554518.62","6850240780664.84","7341571901698.13","",
"Europe & Central Asia","ECS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10022835219587.6","10278033167844.4","10331494376379.5","10444982504242.4","10655932989141.3","11089307440318.5","11486577330171.9","12004375879758.3","12262382379237.7","12760490396085.6","13764758310824","14478693538698.5","15196101386202.4","15823919481631.5","16852806456179.5","17817321957538.4","19791125846830.2","21289143404410.8","22834668028596.6","22305532986717.4","23337830540788.7","24809352462524.9","25578918543514.2","26851895406586.2","27648414485314.7","28166592163483.5","29584306983217.5","31295265801100.9","33000249185039.5","35536779301758.8","35128225463603.6","39115541530494.3","44030575251339.2","46472134312822.8","48699608746481.4","",
"Ecuador","ECU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48509374310.1723","52301972485.6436","54624884604.5305","57023088914.9207","60720677524.1144","63390241508.2703","65668623965.6413","69692104103.5971","72777447681.3809","70309306293.936","72686975974.3864","77449916534.0997","82529602905.0081","86586563566.9922","94989974958.5495","103257283379.247","111062338431.439","116241429373.079","126259252159.8","128423995876.255","135221979010.463","149717191250.669","159529618331.811","178551197058.881","189785459977.46","176939941130.612","179600489638.442","197653047823.802","207780861915.153","217496140458.277","202250004868.163","238844767157.606","270888879826.819","286216244218.746","287270811094.559","",
"Egypt, Arab Rep.","EGY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208244358290.751","217709637013.977","232630679363.573","245052864052.909","260229492024.624","278020042627.347","297233526881.847","318965802269.451","340534346947.101","366258989191.973","398414667935.3","421787842946.805","438580660855.344","461522018276.761","493326417151.093","531546430157.557","585438475442.19","643918589101.344","703293511346.066","740703144634.656","788293878691.105","818754235836.905","963511290996.558","1002088457671.01","1000296471586.54","1085943366513.33","1084107404691.64","1153591166057.27","1302980395024.57","1437311654157.39","1665073256894.19","1728601012503.64","1973837735890.74","2121756770377.81","2225198389821.18","",
"Euro area","EMU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5374041634587.82","5678932134124.52","5864474131327.01","5958491158804.26","6237511128811.25","6524978436079.25","6743141413392.11","7029955449764.18","7377766156313.87","7686943500228.61","8194781495186.86","8610255195864.24","8993860827534.02","9197178961088.51","9613496531568.67","10009006422350.3","10885565562681.4","11583652436589","12079706488642.9","11829475087078","12183552753956.8","12738415895626.6","12882835618353.4","13338284390856.2","13721705476954.6","14142782500777.1","15040280370530.6","15793370606281.6","16505192513389.9","17754727834688.2","17242190488663.6","18814423434791.4","21236740149189.4","22397519127674.4","23210757760575.8","",
"Eritrea","ERI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1835746157.5835","2132109180.8167","2639758595.45651","2772142458.71416","3084261045.56791","3385578350.49165","3484314347.36868","3534097149.69259","3500595221.9535","3892811387.01351","4072119264.48391","4042244997.87831","4211205244.65054","4455060340.19208","4547936344.15724","4737800725.39796","4356653615.89166","4553452013.79407","4709915124.3725","5224331270.24732","","","","","","","","","","","","","","",
"Spain","ESP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","531534163822.581","563500585117.368","581697492071.347","589343434150.611","616271880964.55","646542871872.529","676980802913.139","717163411843.393","767578867088.249","805240729968.48","875544030101.985","937613530266.266","1010011962624.88","1057110459649.32","1122827608175.71","1206123912941.78","1365161602316.89","1471507777186.01","1532566796443.4","1493734747545.34","1481363055625.47","1496494330856.19","1490647159038.59","1519934795494.96","1568558742313.46","1635394289496.65","1747416921343.7","1854710948435.34","1918771506082.64","2075228716950.46","1862544224980.41","2099468112223.22","2456154561384.69","2692377081289.33","2831537411916.24","",
"Estonia","EST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11738831172.5813","11164969972.5338","9002069134.91459","8686435188.7754","8726215074.51612","9308924946.65071","9756069756.46743","11167991130.084","11714518344.3042","11694825363.5915","13165895127.5706","14309937469.3854","16092414317.885","18004464726.8057","19808789125.4018","22540852088.499","26053048060.5869","29763831551.6706","30490357853.7946","27342810985.4604","28778909187.4544","32724505473.0258","34710887167.1947","36681375664.2114","38652432196.4736","39084201421.1838","42036565381.3875","45458506883.4267","49073092321.7703","53853984376.4777","54074496993.4123","58895787305.748","65037763258.6335","66646847136.1481","68574110586.1851","",
"Ethiopia","ETH","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19854533229.2773","19060938703.7293","17804582875.0809","20622102319.9041","21734309024.8445","23549705162.6592","26960746268.6034","28285165267.7925","27613919163.1929","29450325798.9909","31946530373.3769","35377560875.1542","36471526727.2564","36387745408.3274","42437815732.1149","48941322953.3499","55916777553.4094","64011179928.3213","72283405444.177","79131265198.0314","90145031678.7076","102289393957.91","112944326945.938","123330855990.703","150119415264.863","169575372912.615","198234264745.131","219853609796.202","236067178129.627","259534702292.272","286209788226.356","316145121458.38","356708609996.737","393913047366.849","434151095749.397","",
"European Union","EUU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6293895434509.49","6562402153059.19","6755962138656.67","6876600552715.28","7213729244020.68","7572795212229.2","7837237500959.23","8155859754695.27","8549734925681.7","8906309538012.48","9493353996675.94","9977633314416.62","10439322478526.1","10704310783563.4","11250196203944.2","11716968430634.9","12772243092980.9","13657684218628.3","14344501719913","14103814156853.3","14588069559368.7","15303782565133.3","15523096797499.6","16056548945950.2","16550193494825.6","17107751923664.6","18187081917637.9","19161058343010.9","20094596005407.2","21712509249732.6","21256082018695","23190420358433","26154069682047.1","27547993795954.3","28627941765617.6","",
"Finland","FIN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90496855233.2858","88055520376.8902","87079947045.0066","88448854431.8445","93918690695.9926","99948124513.3501","102837129753.256","111982141737.824","121467604537.12","127906519615.7","138633667653.669","144216548707.603","148717655863.497","151399996407.451","163093475582.88","168125347142.81","181372255850.286","200140589190.681","212967520899","202815433324.294","208882331259.465","220089124654.258","220560377327.338","224769897399.589","226909976741.879","231553250461.582","244883896491.636","260179677811.909","271632312186.529","288648091314.829","294705726881.034","314676442275.461","345218298184.76","354103680818.336","367420700448.97","",
"Fiji","FJI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3001676177.28985","3019401032.06663","3276589578.71867","3425702122.55808","3677288877.16243","3848249869.1056","4106799989.16978","4085712012.47672","4185341132.82363","4618089730.03335","4642412676.47871","4841884330.04849","5074474972.6997","5226407655.18535","5651398687.34542","5869395918.68055","6162481162.64528","6275597063.31853","6462572382.06711","6412306118.74272","6681999175.85048","7004342996.72475","7506413307.91264","8102523430.73699","9649562167.42731","10581376674.9008","10814482491.4027","11562837174.1424","11908855223.9778","11873649829.2699","9805010161.85803","9462683261.20136","11936204371.3733","13533343300.6224","14349990809.7","",
"France","FRA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1018096815152.45","1065542442780.99","1106347604418.85","1128505427540.64","1180075072612.78","1232587026280.52","1270887999486.33","1330701376958.52","1400200100258.13","1464382542213.3","1584338617625.68","1678121490366.05","1752380317938.26","1744495521855.22","1813582506883.37","1922671524499.76","2062860437777.41","2180814695442.95","2256557852935.91","2244343116045.36","2334932124579.62","2450959100790.27","2473391243170.39","2612419376499.27","2666947056893.25","2722168830237.4","2861145268728.43","2975787193760.88","3114875305157.86","3445276604424.65","3345024904336.18","3562923665911.39","3889442223781.32","4159697519910.85","4288380142651.84","",
"Faroe Islands","FRO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1998199787.80028","1918979131.17117","1934923023.29485","2045272662.96326","2230891736.82277","2401726483.99146","2576292786.11625","2625111870.01827","2686800585.70181","2830966519.25388","3005353972.7185","3222676562.5199","3240676994.6779","3646874430.17944","4057722183.14699","4336519909.68872","4478853899.57865","",
"Micronesia, Fed. Sts.","FSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169029233.551652","187724426.646146","199697879.604258","221073420.633508","224586861.309466","245379617.825018","241528602.029769","230433422.992456","239633608.946545","245767902.488987","262958198.426687","273773184.45451","279259913.503852","289793270.534772","288091929.782119","304000788.830248","312752127.118244","315688511.211462","313457999.009377","318855816.220474","329399054.818601","348915595.277448","349391500.472549","342273985.081969","339230370.1671","357558401.393209","364359190.367116","378953658.679195","387635071.199995","410115828.643992","408613414.302432","440514748.635775","458207653.413731","476846690.968941","491888696.928694","",
"Gabon","GAB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11757612733.8091","12898222054.5417","12784496983.8552","13604037704.1721","14410380028.6111","15444299194.9321","16297161147.8326","17529515073.7101","18343022247.1015","16940894455.8258","16998421652.8646","17752302023.4446","17983275720.5166","18750444795.4871","19387429857.7863","20530429168.5376","20569582356.7902","22396190414.5224","22072461364.6681","22237544766.3983","24103571966.9166","26345487003.7203","27000996624.1983","27735514310.3286","29386488339.4855","29199274580.0253","29399527403.7982","31914848308.0448","34140586624.1111","36169088370.7584","33623700958.86","44025399637.0671","48596848106.4899","51573449028.293","54613295567.2531","",
"United Kingdom","GBR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","944895315679.781","964225075036.421","998967103356.542","1058341308768.99","1134482233657.1","1194879319075.4","1276566822474.48","1345406745625.76","1385515720765.79","1437339061115.79","1562742414519.6","1650181196197.26","1727031050462.62","1808138198204.41","1922683424624.08","1976697912294.61","2113054088194.76","2178297088011.19","2271085135764.89","2182256507802.32","2289940963181.35","2354769903633.16","2442462879506.98","2562195072837.32","2666661894153.29","2767234470818.76","2892297884267.13","3041891554350.64","3129649825363.45","3335878386954.67","3219066303872.09","3416480549650.65","3990094365696.7","4103447962718.85","4292669008496.52","",
"Georgia","GEO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28022459545.8336","22857472829.4998","12881529747.2177","9323090781.77196","8532021446.72769","8937096710.89684","10120225606.8271","11377833455.4344","11862555570.6286","12375370151.8663","12888609494.7752","13812366303.4007","14794851741.4758","16755117267.3118","18202347365.1109","20573625162.1065","23206197564.9782","26832289624.2339","28011563812.9666","27155393525.016","29202260397.809","32169542974.1089","37512405545.4749","40140934055.4256","43780102412.4376","45707843451.6546","48700949298.4327","51144255243.8394","55979867879.6125","62387596154.4602","62509091761.2555","70150781357.7257","83387742354.0657","93154469864.0276","104642240849.64","",
"Ghana","GHA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24333557878.9633","26485194122.332","28139639378.7039","30203762449.6286","31866678827.5757","33872792081.098","36080446541.4589","38242808822.1086","40490370239.6038","42870134747.5041","45463352404.9227","48346528033.264","51307232650.7283","55040849301.8123","59686118924.2188","65189447865.4801","71500511453.8474","76629846715.9998","85252849111.8402","89934208912.4295","98218051387.4992","114325851683.939","131897589316.568","142807202863.437","154709158599.11","148971921853.893","147108962613.394","155172026664.996","169624926668.068","187633394275.742","192835182975.95","214867175690.96","238944324844.797","255315535798.758","276107757820.439","",
"Gibraltar","GIB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5602693986.86186","5943540339.27609","6277825361.81855","6750798732.43472","7168677698.38533","7656217335.57205","8144226203.75513","8713947849.10115","9132996537.35455","9615314262.98559","10079248843.9752","10683238861.2839","11409577515.5017","11780111222.0163","12379970119.8228","13150834368.1347","13717651667.8331","15049832151.653","15973795087.6796","15891883770.6773","16859245457.7221","18172750157.873","19549354005.3136","20615455554.0816","21491243355.9802","22706690384.7223","27228620630.0338","33281442968.4819","36138275786.6167","40482435336.7228","44550864730.0015","51260936277.8168","57097045519.8568","62429641817.0929","67360031599.7472","",
"Gambia, The","GMB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1486411780.51621","1584424654.90462","1675284097.38928","1766651123.3437","1807157606.49071","1861318595.95657","1937539928.94458","2067528417.16594","2163941394.14369","2335015317.74034","2519242915.67478","2725374631.10742","2677775681.83677","2918238592.21455","3207980821.58424","3230757093.78658","3311885363.61459","3505132466.6855","3796168816.01996","4074185715.80941","4367340722.33129","4095033765.28765","4218609873.37637","4221821464.50145","4185554930.44809","4427516234.00185","4596488156.16964","4775616329.45243","5465023570.59128","5949796066.17881","6366827515.11477","7155630814.36372","8086871860.16496","8873570561.292","9592648674.00752","",
"Guinea-Bissau","GNB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","802402814.258732","871845030.560655","901521952.901942","942271661.500938","993187544.320198","1058628103.39387","1203058146.12637","1303351534.4229","1022164894.00822","1210939006.20302","1251994643.27975","1341455004.20384","1412078755.67256","1435840348.18205","1491730323.36863","1639425115.40234","1735045770.99008","1827670101.12209","1947171584.6124","2007141164.368","2145408523.39767","2366706434.42818","2315038823.09405","2401201175.1458","2534913686.70368","3090468072.90842","3342056307.07795","3907712651.79045","3955763485.57032","4422028874.42379","4710600499.14601","5193977456.93366","5871978736.55807","6437778089.58964","6866834845.4069","",
"Equatorial Guinea","GNQ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","273843663.268732","280210534.632864","386174865.28148","438945895.640164","523047695.182309","627393538.151392","1064245681.00001","2706202413.01553","3387232895.78318","4316766985.81991","5218606639.75972","8718135555.28428","10576779293.119","12290755429.2807","17417184474.3373","20971910438.4562","23284349080.2585","27569927684.1939","33102869198.9953","33754473545.505","31115770392.9378","33829572382.0227","38819917942.1185","37572294947.8452","38043505840.31","28320531411.9553","25110506259.4845","28802412248.0502","29763387484.0751","27476690018.3343","23476322655.934","29585328380.1352","32716287050.0915","32168599846.5359","33245374421.9212","",
"Greece","GRC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133845890635.525","142661736258.309","146934235555.657","148010460791.51","154194088829.538","160732752656.57","167389911452.92","177301834834.591","186896883204.682","191106293072.719","203363733580.267","220543981284.114","239683510642.31","254106162179.204","271967658479.067","274724928629.46","309409051597.804","319255293937.453","337220235581.276","332803958607.329","309604080411.863","285313440265.409","271519220404.783","282144538291.678","288106298935.587","287919086476.103","296388230996.636","308462278341.892","319754656488.279","342312014300.186","315962662965.275","354397719330.584","413430368668.636","444503225258.869","461230557615.621","",
"Grenada","GRD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","455099745.107166","477009219.203814","483726983.713136","485492969.146851","504256860.935439","525792723.958719","559181891.649174","597354064.139088","675066615.264684","731847002.600278","785007409.909183","786437834.135461","826111531.012825","922148126.244793","940814495.556417","1099133928.52618","1087761179.76988","1185644561.14748","1219939433.46284","1146288151.07891","1154288423.97651","1187112475.33669","1192607537.06932","1270986763.9944","1395680065.58143","1515375642.68552","1609230218.33648","1736355201.91495","1848147434.9335","1907436734.74985","1670787843.20161","1784188797.38537","2051119516.08062","2221113229.21773","2364980517.21541","",
"Greenland","GRL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1138268535.10499","1175427420.43495","1140760141.31189","1109083671.8962","1199873985.2102","1270709082.62063","1313765865.08662","1356052115.42304","1477676926.71743","1519236309.26908","1663983935.14858","1723043712.54204","1732825867.64952","1845317864.03261","2025815684.1026","2193539586.33793","2386809292.62872","2509143534.36503","2715185515.97237","2755589487.5574","2837491311.00522","2881652503.28138","2976237573.23712","2987592053.04785","3183767613.13363","3132039400.2811","3309838081.16792","3370887241.18687","3462603876.34978","3613246574.50507","3663823635.61473","3926166709.012","4290395274.14051","4483270596.14879","","",
"Guatemala","GTM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30048855037.3664","32201487447.2571","34528834462.0629","36735414324.0785","39033239581.1604","41823722606.3828","43849117690.2458","46551887135.0999","49425774388.7624","52053545117.006","55153756305.7772","57711118585.2877","60858073596.4633","63648563721.6105","67411075860.0797","71802368042.9119","77977560457.7367","85166064066.3275","89665975171.2427","90649270399.0407","94397176368.9234","100356396780.438","109525436435.117","118481654943.319","129165026045.901","142691593676.742","149695829653.575","158386879169.756","167560702050.443","183966454372.629","190017078585.484","208106522477.527","232272545795.886","249132479876.926","264474724767.092","",
"Guam","GUM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2265886845.433","2484421279.26989","2738168417.95947","3032225989.10271","3361216618.89693","3604354552.51614","3962336483.63007","4279786834.39556","4255216160.92432","4443174972.49652","4481852741.84704","4687235406.86868","4813988685.11215","4877995825.19702","5087480361.73336","5144629329.77797","5575318912.16119","6138165415.04716","6366244373.57373","6636845682.44438","6995502297.45768","7510830548.78362","7930672473.7072","8400150803.44364","8405904168.05223","8656533235.33949","8793308785.64102","9408659458.00787","9848942431.25036","10694269146.4903","13581364399.677","18646751960.8246","32628001896.9885","45225503511.8058","66615811223.819","",
"High income","HIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19886376680304.5","20723783637890.2","21488754167922.7","22224363043276.2","23325412741497.5","24474580779341","25660209346955","26971948555376","27978081897606.1","29347229911728.9","31464975184362.3","32767789709136.9","34118706400609.5","35636434638497.9","37967249241527.1","40258563840638.6","43547382115593.8","46221227789000.1","48284900877278.5","47305260152315.8","49467627281246.3","52020240738377.7","53872072847505.6","56096720653736.5","57839116690353.4","58891861670537.8","60860751170916.5","63802848010102.1","67183386758612","70726045010676.1","69510668369372.4","77218602692195.8","85869507803632.5","90812067136030.9","95057491168365.2","",
"Hong Kong SAR, China","HKG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104116928632.983","113775450679.723","123623739877.131","134401797648.8","145557323376.152","152136902367.603","161519434072.855","172683949007.211","164352134261.883","170856092516.164","188116352631.448","193430979000.252","199691227523.039","209857479600.441","234249512161.39","259443744571.082","286253079192.314","313015495834.271","325835433294.919","319782910458.526","345574111592.467","369685331700.329","372875436044.484","384196203206.691","394115663343.846","408626637207.136","416436291872.847","438127783294.236","453865391644.541","459644295764.893","435300511002.663","488411631115.747","503958076266.267","538923989892.09","565782122754.95","",
"Honduras","HND","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2689556997.72608","3504750126.51378","3908496970.21792","4546783622.55751","5991471034.83256","7626453490.63192","9548964298.98666","11892179690.5196","13417962060.5949","15183063846.4223","17019478118.6271","17876613256.4252","18835992941.9785","20081264093.0021","21906446701.8985","23960344227.6387","26321301510.4713","28707391566.7137","30498687000.3987","29940608307.778","31435174934.2812","33314349143.9269","35002761425.5249","36777848313.4206","40422044599.9769","44760245066.2342","48814099005.3134","53891605878.8263","55011170333.9628","57523228910.7116","54491208505.2883","63827909343.1217","71211813748.7635","76412349804.3719","81041415057.1236","",
"Heavily indebted poor countries (HIPC)","HPC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","389811492749.118","408935275492.38","415380050920.424","429946537652.145","441371625993.572","474265098022.371","510291803158.006","551928877675.023","579510472954.922","608935263326.079","642280773341.429","682033720913.089","720677355533.114","766775019856.095","832722026167.39","907096312611.887","989216456304.252","1072466208536.22","1154872898306.54","1203271283017.32","1293637382369.67","1379176557662.18","1423428282820.6","1529090046981.68","1679715084202.72","1770783513248.46","1894336293684.42","2018308348871.03","2160704978141.55","2325107930459.66","2387270141900.42","2643325585721.77","2959349305150.02","3164432354834.55","3400160347294.24","",
"Croatia","HRV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45509136588.6364","37126336160.9505","33524574783.3108","31564899313.8275","34131447385.3894","37199504060.7955","40128140765.1684","43244049710.9808","44820953935.4982","44866984974.0929","47697004548.8875","50103470806.6589","54958670839.4495","58920232372.3826","63217832018.8839","66595239651.9442","76000131259.2701","84340415171.6169","90581158151.4948","87646229710.7117","86506873811.2743","90709432500.2461","92104152893.9171","94966236327.1756","95402240252.7386","98601960627.3537","105968184582.261","112705783806.825","118822139170.054","130582276199.897","123665468172.632","143251870713.671","162419157403.47","184337438890.935","191573272612.656","",
"Haiti","HTI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15095040161.6898","15898994834.6776","15397845129.404","14907486585.0065","13406213163.3286","15042028577.937","15951672045.2623","16665637504.6318","17220641048.4529","17937656673.1141","18503583099.6426","18855377739.6979","19349795916.1406","20418643035.7153","20691393741.8027","21995769796.1691","23075131412.5128","24815757912.8711","25966205176.8208","27665301315.3342","26419005242.4272","28338743512.0008","28499373298.6682","31101506421.0806","31905357619.7515","31841589929.642","34719284269.453","36124687052.1535","35046384798.4854","35947134169.5494","34891691692.7124","35773150437.4447","37678993702.8253","38307267299.3131","37597678174.3023","",
"Hungary","HUN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95120411815.4272","86642904115.4884","85901974958.1668","87431508538.4478","91930108725.2084","95255630038.5894","96797529908.3424","101324595511.719","106929309898.796","111512148211.518","121221290399.567","134707565389.08","147628015412.936","156602499786.184","164247716254.805","172400813274.61","184930459553.688","191957737790.672","207878441304.937","207383146533.519","216910365370.431","229272125664.901","230205082153.03","242786701094.945","253655114129.22","263929299193.963","275019599716.579","289157120615.007","313129747062.98","345399739504.719","344108181960.693","374519891736.617","426137856434.674","446922828926.137","464261881788.679","",
"IBRD only","IBD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10318579108048.2","10881256325724.7","11355014051428","11951710086851.3","12589750690854.2","13411689230880.9","14395302624217.4","15385525843079.3","15728424410525.6","16556523433490","17940436481872.3","19040980865141.8","20204356578496.1","21813634787991.7","24165862638600.2","26744058810165.8","30175612324830.9","33711498252435.3","36742239656328.6","38147272051172.2","41575673180060.3","45224540710442.2","48546173233145.4","51418310925185.1","53598651337132.4","54702823765027.9","57369480491106.1","61081303275552.6","65937574951762.8","70422808116935.5","71136822219965","80727058561748","90184111328315.8","98218734393420.6","105192917707114","",
"IDA & IBRD total","IBT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11583261116310.3","12216661082236.7","12751647157655.7","13395405438431","14079345738921.7","14987028397015.2","16077756685956.9","17164676816359.9","17589296040976.3","18506053655604","20019656036930.4","21258149434355.5","22584799788147.6","24367520235822.1","26970051679412.4","29820340568723.7","33544759285052.8","37382396694976.7","40677616598526.3","42311254828726","46048351515005.9","49997550190321.7","53592867360772.3","56839152167994.5","59443245622280.3","60814660781481.6","63773267125421.1","67948164292042.1","73197541786460","78210061565601.6","79113701617223.6","89405635447103.6","99903524358276","108602483611083","116285290997946","",
